RESEMAVAL,DISBELIEF,RELATIVISM,SCEPTICISM,AGE,EDUCATION,DEFIANCE,ReligCountry
0.480093,0.277778,0.0,0.55,47,1,0.166667,Religious
0.187083,0.166667,0.0,0.22,20,3,0.0,Religious
0.47412,0.166667,0.0,0.11,45,3,0.0,Religious
0.108102,0.166667,0.0,0.553333,44,0,0.11,Religious
0.36,0.277778,0.0,0.22,60,1,0.166667,Religious
0.546667,0.222222,0.666667,0.33,25,2,0.11,Religious
0.237593,0.166667,0.0,0.22,26,2,0.0,Religious
0.485,0.222222,0.0,0.22,35,3,0.166667,Religious
0.163935,0.166667,0.0,0.44,47,2,0.11,Religious
0.269167,0.111111,0.0,0.33,61,2,0.0,Religious
0.186667,0.222222,0.0,0.33,38,1,0.166667,Religious
0.305,0.055556,0.0,0.33,60,1,0.11,Religious
0.401667,0.166667,0.0,0.44,64,2,0.0,Religious
0.245093,0.0,0.333333,0.44,56,6,0.166667,Religious
0.255694,0.166667,0.0,0.44,64,1,0.166667,Religious
0.212407,0.0,0.666667,0.44,45,0,0.11,Religious
0.436389,0.0,0.666667,0.44,55,0,0.0,Religious
0.196481,0.0,0.666667,0.44,30,2,0.11,Religious
0.23963,0.0,1.0,0.22,25,2,0.0,Religious
0.288796,0.0,0.666667,0.553333,20,1,0.0,Religious
0.237176,0.0,0.666667,0.33,55,2,0.22,Religious
0.31588,0.111111,0.0,0.44,65,0,0.166667,Religious
0.403426,0.166667,0.0,0.44,20,2,0.0,Religious
0.395,0.166667,0.0,0.33,50,2,0.0,Religious
0.073519,0.166667,0.0,0.553333,46,0,0.11,Religious
0.256667,0.111111,0.0,0.11,65,2,0.0,Religious
0.416667,0.277778,0.0,0.0,44,2,0.0,Religious
0.227917,0.222222,0.0,0.44,65,1,0.11,Religious
0.320926,0.222222,0.0,0.22,18,2,0.0,Religious
0.395,0.277778,0.0,0.44,22,3,0.0,Religious
0.34,0.277778,0.0,0.333333,30,2,0.166667,Religious
0.237176,0.166667,0.0,0.44,22,3,0.0,Religious
0.373333,0.222222,0.333333,0.33,30,1,0.22,Religious
0.276528,0.111111,0.666667,0.44,40,2,0.0,Religious
0.262917,0.055556,1.0,0.33,21,2,0.0,Religious
0.216343,0.055556,1.0,0.33,60,0,0.0,Religious
0.387639,0.166667,0.0,0.33,70,6,0.166667,Religious
0.364213,0.0,0.333333,0.33,34,7,0.11,Religious
0.225324,0.055556,1.0,0.33,18,2,0.166667,Religious
0.32213,0.055556,1.0,0.33,27,7,0.166667,Religious
0.206806,0.0,1.0,0.33,22,2,0.166667,Religious
0.574444,0.4405,0.666667,0.44,70,0,0.23005,Secular
0.365741,0.0,1.0,0.33,30,0,0.166667,Religious
0.278843,0.166667,1.0,0.55,50,1,0.166667,Religious
0.288102,0.055556,0.333333,0.55,35,1,0.0,Religious
0.297361,0.055556,0.333333,0.55,65,1,0.0,Religious
0.285509,0.055556,0.333333,0.55,45,0,0.11,Religious
0.327176,0.275556,1.0,0.33,70,0,0.0,Religious
0.327454,0.055556,1.0,0.33,28,6,0.0,Religious
0.262361,0.055556,1.0,0.33,32,2,0.0,Religious
0.28088,0.055556,1.0,0.33,55,1,0.0,Religious
0.359444,0.0,0.0,0.553333,19,2,0.276667,Religious
0.353194,0.0,0.0,0.553333,60,1,0.166667,Religious
0.145833,0.055556,0.0,0.776667,45,0,0.0,Religious
0.395278,0.5,0.666667,0.11,27,2,0.11,Secular
0.348426,0.665556,0.666667,0.22,23,2,0.0,Secular
0.110833,0.277778,0.0,0.0,30,0,0.11,Religious
0.170602,0.166667,0.0,0.22,22,1,0.0,Religious
0.395833,0.0,0.0,0.333333,18,2,0.0,Religious
0.262917,0.0,0.666667,0.553333,48,1,0.0,Religious
0.395833,0.0,0.0,0.443333,40,2,0.0,Religious
0.101852,0.055556,0.333333,0.666667,35,0,0.0,Religious
0.1175,0.055556,0.333333,0.663333,27,2,0.0,Religious
0.30901,0.055556,0.666667,0.0,27,0,0.276667,Religious
0.083333,0.277778,1.0,0.11,55,1,0.0,Religious
0.083333,0.055556,0.0,0.0,48,0,0.0,Religious
0.27114,0.277778,1.0,0.0,25,1,0.11,Religious
0.28375,0.0,0.333333,0.553333,45,0,0.0,Religious
0.28375,0.111111,0.666667,0.33,32,1,0.0,Religious
0.293009,0.111111,0.333333,0.11,48,1,0.0,Religious
0.293009,0.055556,0.0,0.33,35,1,0.11,Religious
0.104167,0.0,0.0,0.0,48,1,0.0,Religious
0.110833,0.023,0.666667,0.55,50,1,0.0,Religious
0.298194,0.166667,1.0,0.663333,19,1,0.0,Religious
0.251343,0.055556,1.0,0.44,55,1,0.0,Religious
0.393102,0.166667,1.0,0.22,19,3,0.0,Religious
0.350602,0.166667,0.333333,0.33,40,1,0.0,Religious
0.301713,0.166667,0.0,0.33,23,2,0.166667,Religious
0.166111,0.0,1.0,0.553333,32,0,0.11,Religious
0.528981,0.0,0.666667,0.55,25,0,0.0,Religious
0.255417,0.0,1.0,0.553333,21,6,0.0,Religious
0.207361,0.0,1.0,0.663333,27,2,0.0,Religious
0.310972,0.166667,0.333333,0.33,30,1,0.0,Religious
0.315602,0.166667,0.0,0.44,32,1,0.0,Religious
0.343241,0.0,0.666667,0.22,51,2,0.166667,Religious
0.426713,0.166667,0.666667,0.22,33,0,0.166667,Religious
0.397593,0.4405,0.666667,0.33,35,2,0.276667,Secular
0.417315,0.166667,0.666667,0.33,20,1,0.276667,Religious
0.322963,0.333333,0.666667,0.44,35,3,0.0,Religious
0.376204,0.11,1.0,0.666667,40,2,0.22,Religious
0.364491,0.078,0.666667,0.553333,60,0,0.386667,Religious
0.360278,0.0,1.0,0.33,21,2,0.276667,Religious
0.513333,0.277778,0.0,0.33,35,2,0.0,Religious
0.508426,0.277778,0.0,0.55,55,1,0.0,Religious
0.499167,0.277778,0.666667,0.55,34,1,0.0,Religious
0.492083,0.111111,0.0,0.63288,36,0,0.11,Religious
0.284167,0.277778,0.0,0.663333,31,1,0.166667,Religious
0.332917,0.055556,0.0,0.33,20,2,0.0,Religious
0.380417,0.0,0.0,0.44,22,3,0.103,Religious
0.1875,0.0,0.0,0.44,33,3,0.103,Religious
0.262917,0.0,0.0,0.33,53,3,0.11,Religious
0.311667,0.166667,0.666667,0.22,36,3,0.0,Religious
0.29125,0.055556,0.0,0.0,36,3,0.11,Religious
0.437083,0.111111,0.0,0.22,45,2,0.0,Religious
0.526944,0.277778,0.0,0.55,36,2,0.0,Religious
0.395,0.277778,0.666667,0.773333,24,2,0.166667,Religious
0.366667,0.111111,0.333333,0.776667,50,1,0.166667,Religious
0.487593,0.277778,0.333333,0.55,39,3,0.0,Religious
0.37537,0.166667,0.333333,0.0,24,1,0.22,Religious
0.179583,0.166667,0.333333,0.33,22,2,0.0,Religious
0.214583,0.166667,0.0,0.55,36,1,0.11,Religious
0.110833,0.0,0.0,0.443333,28,7,0.0,Religious
0.179583,0.333333,0.0,0.11,60,0,0.276667,Religious
0.135602,0.166667,0.0,0.553333,32,1,0.11,Religious
0.28375,0.222222,0.333333,0.0,47,2,0.0,Religious
0.089583,0.222222,0.0,0.33,50,2,0.0,Religious
0.262917,0.222222,0.0,0.22,24,6,0.0,Religious
0.3525,0.277778,0.0,0.33,53,2,0.11,Religious
0.25625,0.277778,0.0,0.33,20,2,0.276667,Religious
0.339583,0.277778,0.0,0.44,21,2,0.166667,Religious
0.410509,0.166667,0.0,0.44,30,2,0.0,Religious
0.094352,0.166667,0.0,0.33,45,0,0.11,Religious
0.195926,0.222222,0.333333,0.55,18,2,0.0,Religious
0.227917,0.222222,0.333333,0.22,70,1,0.22,Religious
0.582917,0.277778,0.0,0.0,19,5,0.0,Religious
0.149352,0.166667,0.0,0.443333,50,2,0.11,Religious
0.126343,0.166667,0.0,0.55,45,2,0.11,Religious
0.075833,0.222222,0.333333,0.11,25,2,0.0,Religious
0.094352,0.276667,0.0,0.55,45,0,0.0,Religious
0.083333,0.055556,0.0,0.22,50,1,0.0,Religious
0.235417,0.222222,0.333333,0.33,40,1,0.166667,Religious
0.241667,0.222222,0.0,0.22,25,2,0.0,Religious
0.249583,0.0,0.0,0.773333,28,7,0.0,Religious
0.339167,0.166667,0.0,0.0,23,2,0.0,Religious
0.200417,0.111111,0.0,0.11,35,1,0.0,Religious
0.311667,0.166667,0.0,0.0,37,1,0.0,Religious
0.29125,0.055556,0.0,0.44,27,2,0.0,Religious
0.31875,0.0,0.0,0.33,26,1,0.0,Religious
0.170093,0.111111,0.333333,0.22,50,0,0.0,Religious
0.272176,0.222222,0.0,0.11,50,2,0.0,Religious
0.311667,0.0,0.0,0.0,60,0,0.0,Religious
0.220833,0.166667,0.0,0.55,46,1,0.11,Religious
0.253935,0.0,0.333333,0.22,58,2,0.0,Religious
0.110833,0.111111,0.0,0.66,40,2,0.0,Religious
0.270417,0.166667,0.0,0.55,24,3,0.0,Religious
0.437083,0.111111,0.0,0.44,18,2,0.0,Religious
0.339167,0.166667,0.0,0.0,22,3,0.0,Religious
0.235417,0.222222,0.0,0.22,35,2,0.0,Religious
0.188843,0.111111,0.0,0.22,35,2,0.0,Religious
0.235417,0.277778,0.0,0.11,33,2,0.11,Religious
0.311667,0.166667,0.0,0.0,42,1,0.0,Religious
0.311667,0.166667,0.0,0.22,26,1,0.0,Religious
0.538241,0.0,1.0,0.33,18,2,0.103,Religious
0.24875,0.055556,0.0,0.44,18,3,0.0,Religious
0.24412,0.055556,1.0,0.33,25,2,0.0,Religious
0.290139,0.055556,1.0,0.33,32,2,0.0,Religious
0.276528,0.166667,0.0,0.55,65,2,0.0,Religious
0.403704,0.055556,0.0,0.663333,30,1,0.166667,Religious
0.315602,0.055556,0.0,0.55,70,1,0.0,Religious
0.308935,0.055556,0.0,0.333333,60,1,0.0,Religious
0.308935,0.111111,1.0,0.44,60,0,0.166667,Religious
0.308935,0.0,1.0,0.33,40,1,0.0,Religious
0.28375,0.166667,0.666667,0.44,26,1,0.276667,Religious
0.28375,0.111111,0.333333,0.0,45,1,0.22,Religious
0.28375,0.0,0.333333,0.22,35,2,0.386667,Religious
0.523481,0.222222,1.0,0.33,28,1,0.276667,Religious
0.443472,0.0,1.0,0.22,25,2,0.276667,Religious
0.470694,0.0,0.666667,0.33,20,2,0.333333,Religious
0.37894,0.0,0.333333,0.33,50,2,0.166667,Religious
0.428172,0.166667,0.0,0.44,21,1,0.103,Religious
0.183935,0.111111,0.0,0.44,21,3,0.11,Religious
0.115046,0.166667,0.666667,0.553333,20,2,0.22,Religious
0.288796,0.166667,0.666667,0.553333,18,3,0.0,Religious
0.129352,0.166667,0.666667,0.553333,55,0,0.0,Religious
0.307037,0.0,0.666667,0.22,48,2,0.11,Religious
0.225602,0.0,1.0,0.553333,45,1,0.0,Religious
0.436806,0.387778,1.0,0.33,40,1,0.0,Secular
0.456667,0.276667,0.333333,0.44,32,0,0.0,Religious
0.297639,0.166667,0.0,0.44,70,1,0.0,Religious
0.256944,0.0,0.666667,0.553333,55,0,0.11,Religious
0.408194,0.166667,0.333333,0.55,26,0,0.0,Religious
0.238009,0.277778,0.0,0.553333,29,2,0.0,Religious
0.35375,0.277778,0.333333,0.33,48,1,0.0,Religious
0.310185,0.277778,0.0,0.66,38,1,0.0,Religious
0.367083,0.166667,0.0,0.11,50,1,0.0,Religious
0.138333,0.055556,0.0,0.553333,30,7,0.0,Religious
0.366667,0.166667,0.0,0.333333,34,7,0.0,Religious
0.35375,0.166667,0.0,0.44,23,6,0.0,Religious
0.499583,0.055556,0.0,0.33,60,6,0.0,Religious
0.485,0.0,0.0,0.55,26,2,0.103,Religious
0.298333,0.276667,0.0,0.33,57,1,0.166667,Religious
0.242083,0.166667,0.0,0.22,63,5,0.0,Religious
0.290417,0.111111,0.0,0.44,38,1,0.166667,Religious
0.165833,0.055556,0.0,0.55,40,1,0.11,Religious
0.31875,0.111111,0.0,0.11,55,2,0.166667,Religious
0.311667,0.166667,0.0,0.773333,48,3,0.0,Religious
0.529259,0.277778,0.666667,0.66,19,1,0.0,Religious
0.310833,0.276667,0.0,0.44,52,3,0.11,Religious
0.520833,0.0,0.0,0.11,43,1,0.103,Religious
0.425093,0.277778,0.0,0.55,32,1,0.166667,Religious
0.2275,0.111111,0.0,0.37218,70,2,0.0,Religious
0.182037,0.0,0.0,0.443333,51,6,0.0,Religious
0.27,0.111111,0.0,0.33,55,2,0.11,Religious
0.29125,0.277778,0.0,0.11,52,3,0.103,Religious
0.33537,0.111111,0.0,0.33,48,0,0.0,Religious
0.200417,0.222222,0.0,0.0,56,1,0.276667,Religious
0.145,0.222222,0.0,0.33,26,2,0.11,Religious
0.103333,0.111111,0.0,0.55,40,2,0.0,Religious
0.357583,0.166667,0.0,0.33,19,2,0.11,Religious
0.295185,0.166667,0.0,0.33,25,3,0.0,Religious
0.171019,0.11,1.0,0.553333,19,6,0.103,Religious
0.333981,0.2955,1.0,0.44,25,1,0.276667,Religious
0.207361,0.166667,1.0,0.22,47,7,0.0,Religious
0.415,0.111111,1.0,0.33,36,1,0.166667,Religious
0.387222,0.0,0.666667,0.22,59,2,0.276667,Religious
0.487593,0.275556,0.666667,0.553333,70,0,0.496667,Religious
0.348704,0.0,0.333333,0.44,35,1,0.11,Religious
0.431759,0.0,1.0,0.55,29,1,0.11,Religious
0.235417,0.0,0.333333,0.22,48,6,0.333333,Religious
0.311667,0.166667,0.0,0.0,40,2,0.0,Religious
0.415833,0.111111,0.0,0.44,39,2,0.0,Religious
0.35375,0.166667,0.0,0.22,30,6,0.0,Religious
0.235417,0.166667,0.0,0.11,25,3,0.0,Religious
0.262917,0.222222,0.0,0.22,38,3,0.11,Religious
0.262917,0.166667,0.0,0.22,30,1,0.0,Religious
0.311667,0.0,0.0,0.0,35,2,0.0,Religious
0.328009,0.166667,0.0,0.44,39,2,0.0,Religious
0.371435,0.0,0.0,0.0,35,1,0.0,Religious
0.168704,0.0,1.0,0.33,30,2,0.22,Religious
0.12963,0.0,0.666667,0.55,35,2,0.11,Religious
0.175648,0.166667,1.0,0.773333,50,0,0.22,Religious
0.34338,0.166667,0.0,0.33,42,0,0.0,Religious
0.436528,0.0,0.333333,0.44,55,1,0.0,Religious
0.365185,0.333333,1.0,0.44,55,2,0.0,Religious
0.236111,0.0,0.666667,0.22,30,2,0.0,Religious
0.309213,0.166667,0.666667,0.33,18,2,0.0,Religious
0.33412,0.166667,0.333333,0.33,33,2,0.166667,Religious
0.438426,0.11,0.0,0.55,18,2,0.0,Religious
0.262917,0.0,1.0,0.33,32,3,0.11,Religious
0.343935,0.0,0.333333,0.66,36,1,0.11,Religious
0.159167,0.0,0.0,0.0,26,1,0.166667,Religious
0.262917,0.0,0.333333,0.11,29,2,0.0,Religious
0.110833,0.0,0.333333,0.22,61,2,0.0,Religious
0.138333,0.0,1.0,0.33,65,6,0.0,Religious
0.235417,0.055556,0.0,0.0,20,2,0.0,Religious
0.307037,0.0,0.0,0.0,40,2,0.0,Religious
0.244676,0.111111,0.666667,0.11,38,1,0.0,Religious
0.110833,0.111111,0.0,0.11,56,2,0.0,Religious
0.143102,0.276667,0.0,0.0,38,0,0.0,Religious
0.138333,0.166667,1.0,0.0,27,3,0.0,Religious
0.221111,0.111111,0.0,0.22,40,2,0.0,Religious
0.207917,0.0,0.0,0.44,52,0,0.0,Religious
0.092593,0.166667,0.666667,0.776667,47,3,0.0,Religious
0.09625,0.0,0.0,0.553333,26,6,0.103,Religious
0.234583,0.0,0.333333,0.553333,52,1,0.11,Religious
0.457917,0.0,0.0,0.66,19,6,0.103,Religious
0.331019,0.0,0.333333,0.776667,26,2,0.0,Religious
0.278704,0.332222,0.333333,0.22,20,2,0.11,Religious
0.408611,0.0,0.333333,0.44,45,3,0.11,Religious
0.290694,0.222222,0.333333,0.33,35,0,0.103,Religious
0.337269,0.166667,0.666667,0.33,24,1,0.0,Religious
0.444331,0.0,1.0,0.44,26,6,0.0,Religious
0.301852,0.222222,1.0,0.553333,22,2,0.0,Religious
0.333056,0.166667,1.0,0.44,18,2,0.0,Religious
0.2625,0.221111,0.0,0.553333,26,7,0.11,Religious
0.382593,0.277778,0.666667,0.0,45,2,0.0,Religious
0.207639,0.166667,0.666667,0.33,48,2,0.0,Religious
0.291389,0.111111,0.666667,0.333333,56,0,0.11,Religious
0.376204,0.111111,0.333333,0.443333,20,6,0.0,Religious
0.299954,0.111111,0.666667,0.33,37,3,0.0,Religious
0.373889,0.332222,0.666667,0.33,40,3,0.0,Religious
0.436806,0.111111,0.333333,0.443333,34,0,0.0,Religious
0.277778,0.277778,0.333333,0.44,24,1,0.0,Religious
0.362593,0.277778,0.333333,0.66,26,1,0.0,Religious
0.422778,0.277778,0.0,0.55,20,1,0.0,Religious
0.367222,0.0,0.666667,0.33,28,6,0.0,Religious
0.5,0.055556,0.0,0.11,30,2,0.0,Religious
0.25787,0.0,0.333333,0.553333,36,2,0.11,Religious
0.270417,0.111111,0.0,0.33,30,2,0.0,Religious
0.249167,0.0,0.0,0.0,40,1,0.0,Religious
0.152083,0.111111,0.0,0.11,35,1,0.11,Religious
0.160833,0.055556,0.0,0.22,28,0,0.0,Religious
0.284167,0.166667,0.0,0.0,35,1,0.0,Religious
0.429583,0.111111,0.0,0.44,29,2,0.0,Religious
0.311667,0.166667,0.0,0.11,24,2,0.0,Religious
0.285926,0.166667,0.0,0.33,35,1,0.0,Religious
0.29125,0.055556,0.0,0.22,28,0,0.0,Religious
0.165833,0.166667,0.0,0.33,28,2,0.333333,Religious
0.150185,0.333333,0.333333,0.33,35,2,0.276667,Religious
0.16162,0.277778,0.666667,0.0,22,2,0.166667,Religious
0.374583,0.0,0.0,0.666667,62,6,0.0,Religious
0.423611,0.0,0.0,0.776667,19,3,0.0,Religious
0.29125,0.0,0.0,0.22,40,2,0.166667,Religious
0.133843,0.0,0.333333,0.553333,48,2,0.0,Religious
0.212685,0.055556,0.333333,0.776667,33,2,0.276667,Religious
0.143102,0.055556,0.666667,0.666667,28,2,0.166667,Religious
0.457917,0.0,0.0,0.333333,62,2,0.23005,Religious
0.156852,0.666667,0.666667,0.44,18,3,0.0,Secular
0.203426,0.1505,1.0,0.44,30,4,0.443333,Religious
0.373889,0.0,0.666667,0.44,45,2,0.553333,Religious
0.376759,0.166667,0.666667,0.44,30,2,0.276667,Religious
0.309074,0.277778,0.666667,0.22,30,2,0.11,Religious
0.366111,0.166667,1.0,0.22,40,2,0.11,Religious
0.324861,0.166667,0.333333,0.44,30,2,0.0,Religious
0.422222,0.166667,0.666667,0.33,42,2,0.166667,Religious
0.360556,0.2955,1.0,0.55,46,1,0.11,Religious
0.432037,0.0,0.333333,0.44,42,1,0.333333,Religious
0.29125,0.111111,0.0,0.33,54,2,0.0,Religious
0.311667,0.166667,0.0,0.0,52,7,0.0,Religious
0.193333,0.222222,0.0,0.773333,47,2,0.11,Religious
0.28375,0.111111,0.0,0.11,50,2,0.0,Religious
0.235417,0.166667,0.0,0.22,24,7,0.0,Religious
0.339167,0.166667,0.0,0.0,32,3,0.0,Religious
0.207083,0.222222,0.0,0.11,55,1,0.0,Religious
0.207083,0.111111,0.0,0.33,48,0,0.0,Religious
0.343935,0.055556,0.0,0.22,56,2,0.11,Religious
0.325833,0.276667,0.0,0.0,36,2,0.11,Religious
0.367083,0.111111,0.0,0.22,30,2,0.276667,Religious
0.550926,0.277778,0.0,0.55,42,1,0.0,Religious
0.40875,0.055556,0.0,0.22,25,1,0.11,Religious
0.4575,0.276667,0.0,0.443333,65,1,0.0,Religious
0.207917,0.166667,0.0,0.33,20,6,0.0,Religious
0.344213,0.0,0.0,0.44,58,2,0.0,Religious
0.375,0.055556,0.0,0.55,24,2,0.0,Religious
0.395417,0.277778,0.333333,0.44,28,1,0.0,Religious
0.354167,0.277778,0.0,0.55,58,1,0.0,Religious
0.385602,0.111111,0.666667,0.553333,35,1,0.166667,Religious
0.214167,0.0,0.666667,0.33,35,2,0.0,Religious
0.307061,0.0,0.0,0.33,26,3,0.166667,Religious
0.194167,0.111111,0.333333,0.33,60,1,0.11,Religious
0.394444,0.221111,0.666667,0.44,25,2,0.166667,Religious
0.089583,0.111111,0.0,0.553333,60,0,0.166667,Religious
0.293287,0.166,1.0,0.44,30,0,0.166667,Religious
0.411065,0.11,1.0,0.44,30,1,0.166667,Religious
0.361481,0.2955,1.0,0.55,28,2,0.11,Religious
0.445093,0.1505,1.0,0.553333,33,2,0.276667,Religious
0.361759,0.166667,0.666667,0.443333,37,1,0.166667,Religious
0.361481,0.166667,1.0,0.44,65,1,0.11,Religious
0.244954,0.0,0.333333,0.44,19,1,0.0,Religious
0.330959,0.166667,1.0,0.44,50,1,0.11,Religious
0.341204,0.11,1.0,0.22,35,1,0.0,Religious
0.365046,0.38833,0.666667,0.553333,19,1,0.33,Secular
0.260602,0.055556,0.666667,0.663333,45,0,0.386667,Religious
0.29287,0.166667,1.0,0.44,22,2,0.166667,Religious
0.448519,0.055556,1.0,0.33,32,2,0.0,Religious
0.389676,0.166667,1.0,0.55,35,6,0.0,Religious
0.572407,0.055556,1.0,0.33,55,1,0.0,Religious
0.336713,0.055556,1.0,0.33,22,6,0.0,Religious
0.445787,0.055556,0.0,0.66,60,1,0.0,Religious
0.420046,0.055556,1.0,0.33,55,2,0.0,Religious
0.313704,0.111111,1.0,0.33,32,2,0.166667,Religious
0.404259,0.0,0.0,0.44,50,1,0.166667,Religious
0.345972,0.055556,1.0,0.33,40,3,0.0,Religious
0.3875,0.166667,0.666667,0.333333,45,1,0.386667,Religious
0.407778,0.166667,0.666667,0.443333,20,6,0.166667,Religious
0.450278,0.0,1.0,0.33,36,1,0.166667,Religious
0.31125,0.166667,0.333333,0.22,55,2,0.276667,Religious
0.336848,0.0,0.0,0.776667,52,3,0.23005,Religious
0.25338,0.166667,1.0,0.3725,29,3,0.166667,Religious
0.380972,0.0,0.666667,0.553333,18,3,0.103,Religious
0.390231,0.055556,1.0,0.44,38,6,0.103,Religious
0.542315,0.276667,0.333333,0.33,46,0,0.276667,Religious
0.269444,0.276667,0.666667,0.22,47,0,0.166667,Religious
0.354815,0.277778,0.333333,0.33,18,2,0.166667,Religious
0.458981,0.276667,0.333333,0.33,55,1,0.276667,Religious
0.365463,0.165556,1.0,0.666667,24,3,0.276667,Religious
0.414074,0.055556,1.0,0.11,65,0,0.11,Religious
0.331806,0.166667,1.0,0.22,50,2,0.0,Religious
0.357963,0.166667,1.0,0.22,35,2,0.166667,Religious
0.378796,0.388889,0.666667,0.666667,28,2,0.11,Secular
0.159167,0.222222,0.0,0.33,26,1,0.0,Religious
0.2425,0.111111,0.333333,0.66,50,0,0.11,Religious
0.540833,0.277778,0.0,0.22,20,3,0.166667,Religious
0.304583,0.166667,0.0,0.33,36,2,0.11,Religious
0.325417,0.166667,0.0,0.443333,60,1,0.0,Religious
0.278426,0.166667,0.0,0.553333,21,3,0.0,Religious
0.19375,0.166667,0.0,0.33,28,2,0.0,Religious
0.269167,0.277778,0.0,0.44,35,2,0.276667,Religious
0.103333,0.222222,0.333333,0.33,25,2,0.0,Religious
0.304583,0.387778,0.0,0.33,45,1,0.11,Secular
0.324722,0.2955,0.666667,0.33,19,2,0.276667,Religious
0.235,0.166667,0.333333,0.22,45,1,0.166667,Religious
0.281296,0.166667,0.333333,0.22,52,1,0.0,Religious
0.322824,0.166667,1.0,0.44,39,2,0.333333,Religious
0.214444,0.166667,1.0,0.22,40,1,0.11,Religious
0.454491,0.166667,0.666667,0.44,19,3,0.166667,Religious
0.313981,0.0,1.0,0.44,60,2,0.166667,Religious
0.292731,0.31583,0.666667,0.666667,46,0,0.386667,Religious
0.466204,0.6515,0.666667,0.666667,60,0,0.11,Secular
0.246574,0.24333,0.666667,0.666667,33,2,0.0,Religious
0.3175,0.60583,0.333333,0.44,23,2,0.276667,Secular
0.214167,0.387778,0.333333,0.22,25,1,0.276667,Secular
0.266135,0.0,1.0,0.44,30,2,0.11,Religious
0.362593,0.276667,1.0,0.44,45,1,0.276667,Religious
0.327176,0.166667,1.0,0.22,70,0,0.11,Religious
0.457222,0.277778,1.0,0.44,24,1,0.0,Religious
0.461852,0.0,1.0,0.55,20,2,0.0,Religious
0.318194,0.0,0.333333,0.33,44,7,0.11,Religious
0.350185,0.2955,0.333333,0.22,30,1,0.166667,Religious
0.354954,0.1505,0.666667,0.666667,32,3,0.22,Religious
0.229537,0.0,0.0,0.11,50,2,0.166667,Religious
0.340648,0.0,0.0,0.22,27,2,0.166667,Religious
0.218657,0.166667,1.0,0.33,30,1,0.276667,Religious
0.334954,0.111111,1.0,0.33,19,1,0.0,Religious
0.234861,0.0,1.0,0.0,60,2,0.0,Religious
0.411065,0.0,0.0,0.11,25,0,0.0,Religious
0.257315,0.0,0.0,0.33,40,0,0.276667,Religious
0.263056,0.055556,1.0,0.33,20,6,0.0,Religious
0.499444,0.166667,0.666667,0.44,21,2,0.276667,Religious
0.339722,0.166667,1.0,0.44,28,1,0.166667,Religious
0.294352,0.166667,0.333333,0.44,55,1,0.0,Religious
0.278843,0.166667,0.333333,0.22,60,0,0.0,Religious
0.548056,0.0,1.0,0.33,35,0,0.0,Religious
0.375723,0.166667,0.666667,0.22,43,0,0.37327,Religious
0.491944,0.0,1.0,0.55,40,3,0.0,Religious
0.104167,0.0,1.0,0.44,33,1,0.33,Religious
0.150185,0.055556,1.0,0.553333,23,3,0.166667,Religious
0.177963,0.0,1.0,0.33,30,2,0.11,Religious
0.228194,0.166667,0.0,0.33,23,2,0.0,Religious
0.387361,0.0,0.666667,0.44,65,0,0.166667,Religious
0.37537,0.165556,0.0,0.55,35,0,0.0,Religious
0.419352,0.11,0.333333,0.44,40,0,0.0,Religious
0.196204,0.277778,0.333333,0.44,26,7,0.166667,Religious
0.309352,0.055556,0.0,0.33,26,0,0.0,Religious
0.32787,0.0,0.333333,0.33,65,0,0.0,Religious
0.36463,0.055556,0.666667,0.33,19,2,0.11,Religious
0.338611,0.055556,0.0,0.55,40,0,0.0,Religious
0.21662,0.0,0.0,0.22,29,1,0.0,Religious
0.078287,0.277778,0.666667,0.33,60,0,0.11,Religious
0.143102,0.277778,0.666667,0.44,35,0,0.0,Religious
0.290556,0.166667,1.0,0.44,46,2,0.0,Religious
0.179861,0.31583,1.0,0.553333,28,3,0.386667,Religious
0.411759,0.22,0.666667,0.553333,22,1,0.276667,Religious
0.432037,0.333333,0.333333,0.44,40,1,0.333333,Religious
0.314815,0.0,0.666667,0.666667,31,0,0.5,Religious
0.365324,0.24333,0.666667,0.666667,18,3,0.386667,Religious
0.333056,0.2955,1.0,0.44,35,1,0.276667,Religious
0.452037,0.0,1.0,0.11,25,1,0.276667,Religious
0.302269,0.166667,1.0,0.44,45,2,0.276667,Religious
0.230648,0.2955,1.0,0.22,46,2,0.0,Religious
0.345972,0.055556,1.0,0.33,48,0,0.0,Religious
0.359444,0.111111,0.666667,0.33,30,2,0.0,Religious
0.436944,0.055556,1.0,0.44,40,1,0.166667,Religious
0.427546,0.0,1.0,0.33,30,2,0.0,Religious
0.478056,0.0,1.0,0.44,40,1,0.166667,Religious
0.387222,0.166667,1.0,0.0,35,3,0.0,Religious
0.499167,0.055556,1.0,0.33,55,1,0.276667,Religious
0.311528,0.0,1.0,0.55,62,0,0.166667,Religious
0.260463,0.277778,0.666667,0.22,44,2,0.0,Religious
0.315602,0.166667,0.0,0.33,65,1,0.0,Religious
0.269583,0.276667,0.0,0.33,26,2,0.0,Religious
0.133843,0.0,0.666667,0.44,61,2,0.0,Religious
0.277222,0.0,1.0,0.33,36,3,0.0,Religious
0.152361,0.0,0.666667,0.33,48,1,0.0,Religious
0.432037,0.055556,1.0,0.11,27,2,0.0,Religious
0.246713,0.0,1.0,0.553333,26,2,0.0,Religious
0.122685,0.0,0.666667,0.553333,50,0,0.11,Religious
