date,type_end,daily_avg_end,type_exg,daily_avg_exg
2023-08-04,Global ,577.3571428571429,Sun Duration,770.0
2023-08-05,Global ,561.6428571428571,Sun Duration,740.0
2023-08-06,Global ,587.5714285714286,Sun Duration,770.0
2023-08-07,Global ,565.9285714285714,Sun Duration,760.0
2023-08-08,Global ,580.3571428571429,Sun Duration,710.0
2023-08-09,Global ,564.9285714285714,Sun Duration,650.0
2023-08-10,Global ,534.2142857142857,Sun Duration,590.0
2023-08-11,Global ,559.7142857142857,Sun Duration,660.0
2023-08-12,Global ,493.9285714285714,Sun Duration,590.0
2023-08-13,Global ,432.2142857142857,Sun Duration,480.0
2023-08-14,Global ,462.2142857142857,Sun Duration,560.0
2023-08-15,Global ,465.6428571428572,Sun Duration,590.0
2023-08-16,Global ,521.0,Sun Duration,680.0
2023-08-17,Global ,475.1428571428572,Sun Duration,530.0
2023-08-18,Global ,485.9285714285714,Sun Duration,550.0
2023-08-19,Global ,494.57142857142856,Sun Duration,590.0
2023-08-20,Global ,520.0,Sun Duration,595.0
2023-08-21,Global ,523.4285714285714,Sun Duration,600.0
2023-08-22,Global ,536.0714285714286,Sun Duration,670.0
2023-08-23,Global ,510.6428571428572,Sun Duration,600.0
2023-08-24,Global ,519.7857142857143,Sun Duration,700.0
2023-08-25,Global ,489.1428571428572,Sun Duration,570.0
2023-08-26,Global ,508.0,Sun Duration,650.0
2023-08-27,Global ,493.3571428571428,Sun Duration,690.0
2023-08-28,Global ,366.1428571428572,Sun Duration,510.0
2023-08-29,Global ,442.2857142857143,Sun Duration,660.0
2023-08-30,Global ,501.1428571428572,Sun Duration,680.0
2023-08-31,Global ,485.2142857142857,Sun Duration,700.0
2023-09-01,Global ,487.0,Sun Duration,650.0
2023-09-02,Global ,495.07142857142856,Sun Duration,620.0
2023-09-03,Global ,499.7142857142857,Sun Duration,680.0
2023-09-04,Global ,435.2857142857143,Sun Duration,650.0
2023-09-05,Global ,480.7142857142857,Sun Duration,690.0
2023-09-06,Global ,487.2857142857143,Sun Duration,700.0
2023-09-07,Global ,512.4285714285714,Sun Duration,710.0
2023-09-08,Global ,482.7142857142857,Sun Duration,700.0
2023-09-09,Global ,462.2857142857143,Sun Duration,620.0
2023-09-10,Global ,393.2857142857143,Sun Duration,670.0
2023-09-11,Global ,462.3571428571428,Sun Duration,690.0
2023-09-12,Global ,429.2857142857143,Sun Duration,610.0
2023-09-13,Global ,438.8571428571428,Sun Duration,630.0
2023-09-14,Global ,490.5,Sun Duration,700.0
2023-09-15,Global ,483.7142857142857,Sun Duration,690.0
2023-09-16,Global ,483.7142857142857,Sun Duration,690.0
2023-09-17,Global ,473.2142857142857,Sun Duration,640.0
2023-09-18,Global ,468.3571428571428,Sun Duration,650.0
2023-09-19,Global ,435.8571428571428,Sun Duration,660.0
2023-09-20,Global ,444.0,Sun Duration,640.0
2023-09-21,Global ,419.3571428571428,Sun Duration,660.0
2023-09-22,Global ,436.1428571428572,Sun Duration,590.0
2023-09-23,Global ,441.2142857142857,Sun Duration,660.0
2023-09-24,Global ,452.57142857142856,Sun Duration,660.0
2023-09-25,Global ,445.7857142857143,Sun Duration,660.0
2023-09-26,Global ,444.8571428571428,Sun Duration,640.0
2023-09-27,Global ,434.57142857142856,Sun Duration,650.0
2023-09-28,Global ,434.8571428571428,Sun Duration,660.0
2023-09-29,Global ,420.6428571428572,Sun Duration,640.0
2023-09-30,Global ,408.0,Sun Duration,590.0
2023-10-01,Global ,202.2142857142857,Sun Duration,130.0
2023-10-02,Global ,266.07142857142856,Sun Duration,172.5
2023-10-03,Global ,363.7142857142857,Sun Duration,215.0
2023-10-04,Global ,353.5,Sun Duration,257.5
2023-10-05,Global ,270.7857142857143,Sun Duration,300.0
2023-10-06,Global ,383.7857142857143,Sun Duration,620.0
2023-10-07,Global ,396.6428571428572,Sun Duration,520.0
2023-10-08,Global ,321.7142857142857,Sun Duration,500.0
2023-10-09,Global ,286.7142857142857,Sun Duration,390.0
2023-10-10,Global ,244.42857142857144,Sun Duration,330.0
2023-10-11,Global ,264.57142857142856,Sun Duration,470.0
2023-10-12,Global ,357.0,Sun Duration,550.0
2023-10-13,Global ,330.2142857142857,Sun Duration,570.0
2023-10-14,Global ,359.7142857142857,Sun Duration,600.0
2023-10-15,Global ,239.3571428571429,Sun Duration,360.0
2023-10-16,Global ,319.35714285714283,Sun Duration,580.0
2023-10-17,Global ,262.92857142857144,Sun Duration,490.0
2023-10-18,Global ,287.92857142857144,Sun Duration,460.0
2023-10-19,Global ,297.7857142857143,Sun Duration,500.0
2023-10-20,Global ,327.0,Sun Duration,570.0
2023-10-21,Global ,352.57142857142856,Sun Duration,600.0
2023-10-22,Global ,296.9230769230769,Sun Duration,575.0
2023-10-23,Global ,310.7142857142857,Sun Duration,550.0
2023-10-24,Global ,311.2142857142857,Sun Duration,540.0
2023-10-25,Global ,330.2857142857143,Sun Duration,590.0
2023-10-26,Global ,326.85714285714283,Sun Duration,590.0
2023-10-27,Global ,110.0,Sun Duration,100.0
2023-10-28,Global ,287.85714285714283,Sun Duration,500.0
2023-10-29,Global ,161.21428571428572,Sun Duration,120.0
2023-10-30,Global ,241.28571428571428,Sun Duration,370.0
2023-10-31,Global ,311.07142857142856,Sun Duration,560.0
2023-11-01,Global ,292.5,Sun Duration,550.0
2023-11-02,Global ,293.2857142857143,Sun Duration,540.0
2023-11-03,Global ,273.5,Sun Duration,530.0
2023-11-04,Global ,312.42857142857144,Sun Duration,580.0
2023-11-05,Global ,305.2857142857143,Sun Duration,580.0
2023-11-06,Global ,300.2142857142857,Sun Duration,560.0
2023-11-07,Global ,293.92857142857144,Sun Duration,560.0
2023-11-08,Global ,298.42857142857144,Sun Duration,560.0
2023-11-09,Global ,239.78571428571428,Sun Duration,460.0
2023-11-10,Global ,240.2142857142857,Sun Duration,470.0
2023-11-11,Global ,230.2142857142857,Sun Duration,340.0
2023-11-12,Global ,49.5,Sun Duration,255.0
2023-11-13,Global ,176.0,Sun Duration,170.0
2023-11-14,Global ,178.07142857142858,Sun Duration,260.0
2023-11-15,Global ,219.3571428571429,Sun Duration,470.0
2023-11-16,Global ,258.2142857142857,Sun Duration,530.0
2023-11-17,Global ,156.5,Sun Duration,280.0
2023-11-18,Global ,156.21428571428572,Sun Duration,230.0
2023-11-19,Global ,46.142857142857146,Sun Duration,295.0
2023-11-20,Global ,206.28571428571428,Sun Duration,360.0
2023-11-21,Global ,220.42857142857144,Sun Duration,500.0
2023-11-22,Global ,227.3571428571429,Sun Duration,450.0
2023-11-23,Global ,259.0,Sun Duration,520.0
2023-11-24,Global ,260.57142857142856,Sun Duration,530.0
2023-11-25,Global ,146.07142857142858,Sun Duration,510.0
2023-11-26,Global ,237.8571428571429,Sun Duration,490.0
2023-11-27,Global ,106.14285714285714,Sun Duration,110.0
2023-11-28,Global ,155.0,Sun Duration,230.0
2023-11-29,Global ,253.42857142857144,Sun Duration,490.0
2023-11-30,Global ,244.0,Sun Duration,460.0
2023-12-01,Global ,247.07142857142856,Sun Duration,510.0
2023-12-02,Global ,249.92857142857144,Sun Duration,510.0
2023-12-03,Global ,242.92857142857144,Sun Duration,490.0
2023-12-04,Global ,237.7142857142857,Sun Duration,500.0
2023-12-05,Global ,142.21428571428572,Sun Duration,170.0
2023-12-06,Global ,169.14285714285714,Sun Duration,350.0
2023-12-07,Global ,137.5,Sun Duration,120.0
2023-12-08,Global ,213.5,Sun Duration,390.0
2023-12-09,Global ,126.78571428571428,Sun Duration,150.0
2023-12-10,Global ,215.07142857142856,Sun Duration,440.0
2023-12-11,Global ,230.7142857142857,Sun Duration,480.0
2023-12-12,Global ,192.7142857142857,Sun Duration,400.0
2023-12-13,Global ,152.5,Sun Duration,250.0
2023-12-14,Global ,193.0,Sun Duration,430.0
2023-12-15,Global ,240.0,Sun Duration,490.0
2023-12-16,Global ,228.2142857142857,Sun Duration,480.0
2023-12-17,Global ,178.14285714285714,Sun Duration,330.0
2023-12-18,Global ,228.3571428571429,Sun Duration,480.0
2023-12-19,Global ,238.14285714285717,Sun Duration,480.0
2023-12-20,Global ,229.07142857142856,Sun Duration,470.0
2023-12-21,Global ,107.0,Sun Duration,245.0
2023-12-22,Global ,74.0,Sun Duration,20.0
2023-12-23,Global ,36.42857142857143,Sun Duration,155.0
2023-12-24,Global ,171.14285714285714,Sun Duration,290.0
2023-12-25,Global ,160.64285714285714,Sun Duration,390.0
2023-12-26,Global ,236.8571428571429,Sun Duration,480.0
2023-12-27,Global ,174.71428571428572,Sun Duration,260.0
2023-12-28,Global ,175.71428571428572,Sun Duration,300.0
2023-12-29,Global ,242.92857142857144,Sun Duration,490.0
2023-12-30,Global ,235.07142857142856,Sun Duration,490.0
2023-12-31,Global ,217.8571428571429,Sun Duration,420.0
